ID_PREINSCRIPCION,ID_CURSO_ACADEMICO,ID_CONVOCATORIA,ID_TIPO_ACCESO_PREINS,ID_TIPO_PROCEDIMIENTO,ID_ESTUDIO_PREVIO,ID_UNIVERSIDAD,ID_CUPO_ADJUDICACION,NOTA_ADMISION,ID_PLAN_ESTUDIO,ORDEN_PREFERENCIA,RESOLUCION_SOLICITUD,SN_ADMITIDO,ORDEN_ADJUDICACION,FECHA_PREINSCRIPCION,ID_PERSONA,FECHA_NACIMIENTO,ID_SEXO,SEXO,ID_POBLACION_NACIMIENTO,ID_PAIS_NACIMIENTO,ID_PAIS_NACIONALIDAD,EDAD,FECHA_CARGA,ID_CENTRO,ID_PAIS_UNIVERSIDAD_ORIGEN,RESOLUCION_LLAMAMIENTO,NUM_LLAMAMIENTO,RESOLUCION_FINAL,ID_ESTADO_ADJUDICACION,ID_CURSO_ACADEMICO_NK,ID_RANGO_NOTA_ADMISION,SN_MATRICULADO,SN_PARTICIPA_ADJUDICACION,ID_POBLACION_FAMILIAR,SN_CREDENCIAL_UNED,FLG_CREDENCIAL_UNED,NOTA_ACCESO,ID_FECHA_CARGA,ID_TIPO_CENTRO,ID_CAMPUS,ID_POBLACION_CENTRO,ID_TIPO_ESTUDIO,ID_ESTUDIO,ID_RAMA_CONOCIMIENTO,ID_DETALLE_CUPO_GENERAL,ID_DETALLE_CUPO_GENERAL_NK,ID_PAIS_FAMILIAR,ID_PAIS_FAMILIAR_NK,EDAD_EST,ID_EDAD_EST
100332,20210,3,9,4,3,16,2,5.45,16,7,D,N,,2021-10-23,81,1968-05-28,2,M,438,62,15,57,2022-10-06,35,82,P1,1,Resolución final para la solicitud 100332 del 2021-10-23,6,2021,1,N,N,21,S,1,10.0,20210226,5,4,372,2,18,15,9,DC09,57,MLI,No consta,9
100333,20140,2,6,1,4,65,4,6.36,57,7,A,S,5.0,2014-05-31,16,1991-02-02,1,H,236,87,80,34,2020-12-02,21,34,P2,2,Resolución final para la solicitud 100333 del 2014-05-31,6,2014,1,S,N,105,N,0,5.29,20200225,1,8,331,7,21,6,2,DC02,22,FIN,Adulto ...,7
100334,20220,3,8,1,9,44,3,11.25,10,4,D,N,,2022-04-09,96,1993-02-12,2,M,285,28,7,32,2021-09-24,44,3,D1,1,Resolución final para la solicitud 100334 del 2022-04-09,2,2022,1,S,S,470,N,0,9.18,20210530,6,5,148,5,19,8,9,DC09,88,ESP,Adulto ...,6
100335,20190,3,11,4,10,59,5,8.47,82,7,P,N,,2019-09-11,50,1996-11-17,2,M,110,96,22,29,2022-03-15,8,84,D2,2,Resolución final para la solicitud 100335 del 2019-09-11,2,2019,1,N,S,131,N,0,12.42,20220414,5,1,71,7,36,1,1,DC01,22,FIN,Adulto ...,6
100336,20130,1,8,2,2,13,4,8.9,89,1,P,N,,2013-06-03,21,1997-09-19,1,H,213,74,49,28,2023-10-21,20,9,A1,1,Resolución final para la solicitud 100336 del 2013-06-03,6,2013,1,S,S,377,N,0,5.02,20220320,1,9,346,5,48,3,2,DC02,87,MWI,Senior,8
100337,20160,4,13,2,7,5,5,10.04,44,8,D,N,,2016-11-18,79,1984-11-26,1,H,322,16,6,41,2020-08-31,45,27,P1,1,Resolución final para la solicitud 100337 del 2016-11-18,3,2016,1,N,S,243,N,0,8.22,20220811,6,2,448,9,36,14,4,DC04,43,TWN,Adulto ...,6
100338,20140,4,2,3,10,18,5,13.05,18,5,D,N,,2014-09-22,15,1989-08-23,2,M,274,4,33,36,2021-10-28,45,27,P2,2,Resolución final para la solicitud 100338 del 2014-09-22,1,2014,1,S,S,253,N,0,5.17,20220602,6,2,497,6,16,13,9,DC09,19,CMR,Menor d...,1
100339,20130,3,11,3,10,65,6,7.1,6,6,A,S,2.0,2013-01-04,33,1964-04-27,1,H,168,38,58,61,2022-03-26,48,93,A1,1,Resolución final para la solicitud 100339 del 2013-01-04,6,2013,1,N,S,359,N,0,9.97,20210721,6,8,88,2,31,13,8,DC08,55,SMR,Descono...,10
100340,20200,2,5,3,9,56,1,7.62,36,9,P,N,,2020-03-29,25,1961-06-24,1,H,1,65,100,64,2022-04-06,30,66,D1,1,Resolución final para la solicitud 100340 del 2020-03-29,4,2020,1,N,S,56,S,1,7.73,20220805,1,8,96,6,5,5,1,DC01,1,ESP,Joven,2
100341,20120,3,4,2,10,2,4,6.13,41,8,A,S,4.0,2012-11-10,73,1967-06-19,2,M,49,12,23,58,2020-11-18,47,96,A1,1,Resolución final para la solicitud 100341 del 2012-11-10,7,2012,1,S,S,11,S,1,6.98,20210102,7,10,412,3,20,3,4,DC04,41,MOZ,Joven,2
100342,20240,4,10,2,2,51,4,12.63,93,2,D,N,,2024-03-11,31,1968-02-17,1,H,10,12,99,57,2023-11-30,45,36,A2,2,Resolución final para la solicitud 100342 del 2024-03-11,7,2024,1,N,S,484,S,1,11.53,20210209,6,2,264,5,10,2,9,DC09,62,DMA,No consta,9
100343,20210,3,14,2,9,61,1,6.32,58,8,A,S,5.0,2021-08-17,11,1990-02-21,2,M,77,33,78,35,2021-12-09,26,93,D1,1,Resolución final para la solicitud 100343 del 2021-08-17,5,2021,1,N,S,238,N,0,6.71,20200203,6,1,275,2,14,5,1,DC01,11,GIN,Descono...,10
100344,20120,5,5,2,1,35,6,9.68,53,8,P,N,,2012-10-14,63,1974-02-21,1,H,87,41,16,51,2020-08-29,14,36,D1,1,Resolución final para la solicitud 100344 del 2012-10-14,2,2012,1,N,S,493,S,1,6.18,20200918,1,9,13,2,1,13,2,DC02,34,AUS,Descono...,10
100345,20190,4,9,4,5,43,1,10.72,63,1,P,N,,2019-10-05,52,1998-04-29,2,M,268,79,57,27,2022-07-09,36,7,P2,2,Resolución final para la solicitud 100345 del 2019-10-05,5,2019,1,S,N,1,S,1,8.34,20201214,6,1,451,1,24,6,2,DC02,11,GIN,Adulto ...,4
100346,20140,1,3,4,9,20,2,11.37,25,3,A,S,2.0,2014-04-13,22,1992-02-21,1,H,19,82,59,33,2021-06-01,19,81,D1,1,Resolución final para la solicitud 100346 del 2014-04-13,2,2014,1,S,S,300,N,0,8.48,20231219,6,2,481,3,15,3,4,DC04,8,HTI,Joven,2
100347,20210,2,14,2,4,76,5,6.22,62,4,D,N,,2021-08-06,24,1995-10-14,1,H,142,74,62,30,2020-11-09,4,82,A2,2,Resolución final para la solicitud 100347 del 2021-08-06,1,2021,1,S,N,97,N,0,8.95,20201209,3,6,397,7,25,3,10,DC10,22,FIN,Adulto,5
100348,20150,5,9,5,8,16,3,7.65,89,5,D,N,,2015-07-04,30,1987-06-28,2,M,238,7,26,38,2022-03-09,26,17,D2,2,Resolución final para la solicitud 100348 del 2015-07-04,3,2015,1,N,N,309,S,1,5.44,20220907,6,1,241,10,16,4,5,DC05,67,SVN,No consta,9
100349,20240,1,9,5,5,46,4,8.82,89,8,A,S,1.0,2024-11-22,14,1977-05-04,2,M,246,9,81,48,2021-04-03,10,72,A2,2,Resolución final para la solicitud 100349 del 2024-11-22,6,2024,1,N,S,414,N,0,11.13,20200302,4,5,293,1,8,8,6,DC06,70,BRN,Joven a...,3
100350,20200,4,6,2,3,99,5,6.52,67,7,P,N,,2020-03-05,58,1981-11-12,1,H,182,100,86,44,2020-07-14,12,77,A1,1,Resolución final para la solicitud 100350 del 2020-03-05,5,2020,1,S,S,430,N,0,9.49,20220220,8,7,439,8,2,6,4,DC04,35,IRQ,No consta,9
100351,20220,1,9,3,10,72,2,7.62,16,5,D,N,,2022-11-15,37,1967-09-09,1,H,288,64,61,58,2021-04-02,13,41,P2,2,Resolución final para la solicitud 100351 del 2022-11-15,3,2022,1,N,N,53,N,0,6.98,20200224,8,2,445,8,24,14,1,DC01,88,ESP,Adulto ...,4
100352,20120,4,7,1,4,71,1,11.53,91,10,P,N,,2012-08-29,8,1986-09-06,2,M,499,90,31,39,2021-12-10,24,69,P1,1,Resolución final para la solicitud 100352 del 2012-08-29,4,2012,1,N,N,354,N,0,6.24,20211011,6,2,404,5,16,8,5,DC05,20,TGO,No consta,9
100353,20230,1,13,3,9,98,4,13.92,77,5,P,N,,2023-05-14,83,1992-06-27,2,M,462,100,52,33,2020-06-27,2,60,P1,1,Resolución final para la solicitud 100353 del 2023-05-14,7,2023,1,S,S,195,S,1,6.61,20230210,4,6,21,9,18,13,1,DC01,85,NER,Descono...,10
100354,20150,5,1,3,7,70,6,10.6,6,10,D,N,,2015-09-22,38,1996-12-04,2,M,317,26,34,29,2021-08-28,33,64,A2,2,Resolución final para la solicitud 100354 del 2015-09-22,6,2015,1,N,N,133,S,1,11.63,20211024,7,5,452,5,37,13,1,DC01,35,IRQ,Senior,8
100355,20110,3,1,5,2,88,6,11.57,15,4,D,N,,2011-04-14,57,1994-12-03,1,H,395,26,76,31,2023-06-27,18,47,A2,2,Resolución final para la solicitud 100355 del 2011-04-14,4,2011,1,N,S,462,S,1,10.87,20220530,7,10,318,8,12,1,4,DC04,35,IRQ,Descono...,10
100356,20150,1,7,2,8,84,6,7.77,28,7,A,S,2.0,2015-10-18,79,1984-06-17,1,H,295,33,15,41,2022-06-26,49,92,A1,1,Resolución final para la solicitud 100356 del 2015-10-18,2,2015,1,S,N,486,N,0,9.56,20210921,6,1,24,6,46,6,5,DC05,96,SVK,No consta,9
100357,20200,1,14,3,7,57,1,12.44,84,4,D,N,,2020-12-29,64,1960-09-27,1,H,499,62,27,65,2022-02-26,1,45,P2,2,Resolución final para la solicitud 100357 del 2020-12-29,1,2020,1,S,N,446,N,0,5.6,20210814,7,4,381,5,28,6,3,DC03,19,CMR,Descono...,10
100358,20140,3,6,1,1,39,1,10.42,58,2,A,S,3.0,2014-03-07,14,1984-08-09,2,M,417,5,1,41,2021-09-20,29,30,P1,1,Resolución final para la solicitud 100358 del 2014-03-07,7,2014,1,S,N,192,N,0,7.38,20200413,3,3,72,7,45,14,8,DC08,40,TUV,Descono...,10
100359,20110,1,12,5,7,61,2,12.03,4,8,D,N,,2011-09-14,37,2005-03-20,1,H,219,71,85,20,2023-04-30,43,64,D1,1,Resolución final para la solicitud 100359 del 2011-09-14,2,2011,1,S,S,185,S,1,10.79,20230201,3,7,451,6,2,12,5,DC05,68,GRC,Senior,8
100360,20120,4,4,1,2,81,2,10.62,72,7,P,N,,2012-11-10,78,1967-04-19,2,M,261,90,36,58,2020-12-02,11,15,D2,2,Resolución final para la solicitud 100360 del 2012-11-10,6,2012,1,S,N,3,S,1,9.11,20230327,1,2,392,9,37,9,4,DC04,53,KGZ,Descono...,10
100361,20210,4,6,5,5,75,2,6.56,75,9,A,S,1.0,2021-06-04,16,1995-01-27,1,H,256,13,33,30,2022-12-08,32,16,P1,1,Resolución final para la solicitud 100361 del 2021-06-04,6,2021,1,N,N,408,S,1,13.17,20221025,1,4,449,4,19,7,3,DC03,81,EGY,Senior,8
100362,20170,5,15,2,9,82,1,7.31,39,7,P,N,,2017-08-19,100,1959-06-20,1,H,327,96,97,66,2023-05-22,38,21,A1,1,Resolución final para la solicitud 100362 del 2017-08-19,6,2017,1,S,N,5,S,1,8.76,20221225,8,7,336,3,26,4,5,DC05,10,VCT,Adulto ...,7
100363,20140,5,3,5,3,24,5,11.54,29,5,P,N,,2014-02-27,33,2001-03-12,1,H,463,41,17,24,2022-01-23,9,27,P1,1,Resolución final para la solicitud 100363 del 2014-02-27,2,2014,1,S,S,490,S,1,9.67,20231125,7,3,40,8,45,13,2,DC02,93,CHL,Adulto ...,6
100364,20150,5,3,4,10,79,1,7.67,2,6,D,N,,2015-04-03,36,1989-07-23,2,M,356,45,52,36,2021-07-23,17,31,D1,1,Resolución final para la solicitud 100364 del 2015-04-03,1,2015,1,S,N,301,N,0,5.16,20220310,6,1,30,9,47,11,7,DC07,65,KOR,Menor d...,1
100365,20170,5,3,4,9,71,5,7.84,32,8,D,N,,2017-06-14,30,1962-09-28,2,M,294,79,53,63,2023-09-13,19,31,A1,1,Resolución final para la solicitud 100365 del 2017-06-14,6,2017,1,S,N,222,N,0,8.61,20210912,6,2,368,9,24,15,1,DC01,1,ESP,Descono...,10
100366,20180,5,2,2,4,79,1,6.93,62,8,D,N,,2018-07-16,1,1965-04-18,1,H,54,43,1,60,2020-05-31,20,54,D2,2,Resolución final para la solicitud 100366 del 2018-07-16,4,2018,1,S,S,63,N,0,8.29,20230907,1,9,29,9,11,7,10,DC10,83,BEL,No consta,9
100367,20210,4,15,3,1,48,2,6.29,54,1,D,N,,2021-08-18,63,1974-05-05,1,H,59,12,23,51,2023-11-22,29,99,P1,1,Resolución final para la solicitud 100367 del 2021-08-18,1,2021,1,S,N,6,S,1,5.56,20201228,3,3,205,5,45,2,6,DC06,84,BWA,Adulto ...,6
100368,20180,5,6,1,5,44,4,9.85,73,5,A,S,1.0,2018-06-13,90,2002-09-27,1,H,246,57,11,23,2020-11-28,21,98,A1,1,Resolución final para la solicitud 100368 del 2018-06-13,4,2018,1,S,N,124,S,1,6.62,20201008,1,8,239,6,3,7,1,DC01,16,BLR,No consta,9
100369,20200,1,15,5,5,88,6,5.37,58,1,P,N,,2020-03-07,14,1964-11-17,2,M,334,24,15,61,2021-01-20,15,37,P2,2,Resolución final para la solicitud 100369 del 2020-03-07,4,2020,1,S,N,131,N,0,6.53,20231108,4,9,353,2,49,15,5,DC05,3,ISL,Joven a...,3
100370,20150,4,14,4,6,34,2,11.71,59,2,P,N,,2015-12-22,81,1984-09-29,2,M,33,22,42,41,2022-03-31,12,93,D2,2,Resolución final para la solicitud 100370 del 2015-12-22,5,2015,1,N,S,367,N,0,13.58,20220128,8,7,339,6,46,15,5,DC05,23,GTM,Joven,2
100371,20210,5,1,1,5,26,5,10.55,99,1,P,N,,2021-01-01,51,1961-06-03,1,H,283,56,93,64,2022-04-24,22,4,D1,1,Resolución final para la solicitud 100371 del 2021-01-01,2,2021,1,N,S,382,S,1,13.53,20231027,6,7,378,9,27,5,2,DC02,41,MOZ,Adulto ...,4
100372,20230,3,7,3,7,44,4,9.04,51,8,D,N,,2023-03-05,51,2004-11-05,1,H,477,28,60,21,2022-03-21,16,27,P2,2,Resolución final para la solicitud 100372 del 2023-03-05,2,2023,1,N,N,170,N,0,10.49,20200217,5,3,131,9,3,1,3,DC03,14,DEU,Adulto ...,7
100373,20120,3,12,1,1,35,5,7.64,98,8,A,S,1.0,2012-02-23,23,1996-04-13,2,M,179,78,52,29,2023-07-05,33,52,A2,2,Resolución final para la solicitud 100373 del 2012-02-23,1,2012,1,S,S,156,N,0,9.83,20220320,7,5,222,8,5,12,5,DC05,23,GTM,Adulto ...,7
100374,20160,5,8,5,6,46,2,8.13,50,9,D,N,,2016-12-02,90,1961-10-25,1,H,332,16,100,64,2020-09-04,50,73,A1,1,Resolución final para la solicitud 100374 del 2016-12-02,1,2016,1,S,S,71,N,0,12.67,20230804,5,7,460,5,27,10,7,DC07,62,DMA,Adulto ...,7
100375,20240,2,4,5,9,76,4,12.71,23,4,D,N,,2024-05-01,61,1988-05-24,1,H,35,71,40,37,2022-06-01,49,8,D1,1,Resolución final para la solicitud 100375 del 2024-05-01,4,2024,1,N,S,195,S,1,9.35,20201020,6,1,493,10,4,15,5,DC05,51,AND,Joven,2
100376,20130,4,1,1,7,41,1,6.33,55,3,D,N,,2013-05-15,14,1970-06-25,2,M,486,31,83,55,2023-04-07,33,60,A1,1,Resolución final para la solicitud 100376 del 2013-05-15,7,2013,1,N,S,46,N,0,6.11,20230126,7,5,450,4,1,2,5,DC05,48,ATG,Descono...,10
100377,20200,4,4,2,2,43,6,5.67,53,9,D,N,,2020-03-01,8,1990-01-17,2,M,140,2,88,35,2023-04-07,41,58,A2,2,Resolución final para la solicitud 100377 del 2020-03-01,7,2020,1,N,S,458,S,1,13.92,20220727,5,9,87,10,31,3,7,DC07,11,GIN,Joven a...,3
100378,20210,3,14,2,5,65,4,6.9,26,6,D,N,,2021-03-14,13,1971-01-18,2,M,398,60,46,54,2023-12-02,20,84,A2,2,Resolución final para la solicitud 100378 del 2021-03-14,7,2021,1,N,N,100,N,0,7.59,20211030,1,9,291,1,41,12,9,DC09,59,BRA,Joven,2
100379,20230,4,5,3,10,13,3,11.98,24,4,P,N,,2023-04-01,21,1998-07-02,1,H,492,8,44,27,2020-03-26,15,60,A1,1,Resolución final para la solicitud 100379 del 2023-04-01,6,2023,1,N,N,358,N,0,10.58,20230426,4,9,442,8,18,2,10,DC10,33,LBR,Joven,2
100380,20140,1,9,2,7,15,5,9.14,66,7,P,N,,2014-06-24,78,1991-09-17,2,M,430,95,13,34,2020-06-06,39,37,P2,2,Resolución final para la solicitud 100380 del 2014-06-24,1,2014,1,N,S,457,N,0,13.82,20210902,3,6,288,3,22,7,10,DC10,71,LSO,No consta,9
100381,20220,5,10,2,7,80,4,8.69,10,5,A,S,2.0,2022-12-23,31,1979-11-25,1,H,120,49,16,46,2020-04-04,29,21,A1,1,Resolución final para la solicitud 100381 del 2022-12-23,4,2022,1,N,N,15,S,1,7.15,20211207,3,3,382,2,30,9,2,DC02,12,ITA,Joven a...,3
100382,20170,3,12,5,10,83,3,7.79,32,9,A,S,5.0,2017-08-14,46,1964-06-01,1,H,3,51,65,61,2023-02-26,7,36,D2,2,Resolución final para la solicitud 100382 del 2017-08-14,1,2017,1,S,S,106,N,0,10.56,20230118,1,10,206,3,2,15,10,DC10,1,ESP,Senior,8
100383,20230,1,2,1,4,24,4,7.54,85,10,A,S,4.0,2023-01-16,71,1970-05-15,1,H,475,53,11,55,2023-06-13,23,17,A2,2,Resolución final para la solicitud 100383 del 2023-01-16,6,2023,1,N,S,218,N,0,9.5,20230810,6,1,82,3,36,2,1,DC01,50,NZL,Joven a...,3
100384,20230,2,5,5,6,65,1,7.09,78,9,D,N,,2023-01-16,56,1992-03-19,1,H,328,9,87,33,2021-01-25,49,44,A2,2,Resolución final para la solicitud 100384 del 2023-01-16,3,2023,1,N,N,111,S,1,12.26,20211021,6,1,107,1,14,3,1,DC01,39,HUN,Joven,2
100385,20240,1,13,3,8,42,1,9.26,92,4,A,S,1.0,2024-07-17,34,2006-10-26,2,M,327,51,8,19,2021-01-07,1,85,D2,2,Resolución final para la solicitud 100385 del 2024-07-17,7,2024,1,N,N,106,N,0,13.23,20200708,7,4,252,5,18,5,6,DC06,8,HTI,Adulto ...,7
100386,20110,2,8,1,7,39,1,11.63,20,8,D,N,,2011-02-21,32,1995-03-01,2,M,14,5,60,30,2023-08-08,18,9,P1,1,Resolución final para la solicitud 100386 del 2011-02-21,5,2011,1,N,N,22,S,1,12.77,20231212,7,10,414,4,30,6,8,DC08,13,MCO,Adulto ...,7
100387,20170,2,2,3,7,1,1,11.83,33,7,D,N,,2017-09-15,7,1969-10-12,2,M,409,31,2,56,2022-07-26,29,85,A2,2,Resolución final para la solicitud 100387 del 2017-09-15,3,2017,1,N,S,160,N,0,5.98,20230928,3,3,329,6,32,4,2,DC02,11,GIN,Senior,8
100388,20120,5,10,4,6,65,6,11.52,43,4,D,N,,2012-07-25,48,1972-02-07,1,H,145,67,89,53,2023-11-28,7,65,D2,2,Resolución final para la solicitud 100388 del 2012-07-25,6,2012,1,N,N,312,N,0,11.3,20220611,1,10,143,3,9,12,5,DC05,63,UZB,Menor d...,1
100389,20190,2,11,4,4,50,4,6.68,8,9,A,S,4.0,2019-03-01,23,1970-11-24,2,M,86,58,57,55,2021-03-15,24,98,A2,2,Resolución final para la solicitud 100389 del 2019-03-01,4,2019,1,S,N,232,S,1,9.16,20230505,6,2,280,1,48,14,5,DC05,16,BLR,Joven,2
100390,20220,1,11,4,9,48,3,7.06,50,5,A,S,2.0,2022-06-13,55,1972-08-01,2,M,362,21,97,53,2021-02-27,22,6,D1,1,Resolución final para la solicitud 100390 del 2022-06-13,4,2022,1,N,S,45,S,1,11.18,20210506,6,7,324,1,11,1,8,DC08,65,KOR,Joven,2
100391,20220,3,13,2,7,68,1,12.8,98,5,D,N,,2022-02-16,73,1978-12-20,2,M,421,37,73,47,2022-08-25,4,53,A2,2,Resolución final para la solicitud 100391 del 2022-02-16,5,2022,1,N,S,219,S,1,11.46,20200503,3,6,243,8,35,13,8,DC08,58,BGR,Joven,2
100392,20110,1,2,4,6,26,4,12.95,43,7,D,N,,2011-08-16,62,1971-10-16,2,M,203,85,27,54,2021-06-04,19,94,D1,1,Resolución final para la solicitud 100392 del 2011-08-16,4,2011,1,N,S,54,N,0,6.86,20200202,6,2,198,9,12,5,1,DC01,24,BLZ,No consta,9
100393,20140,5,12,5,2,72,5,12.12,13,2,D,N,,2014-02-02,87,1975-01-28,1,H,473,31,68,50,2023-01-13,28,87,P2,2,Resolución final para la solicitud 100393 del 2014-02-02,2,2014,1,S,N,308,N,0,11.02,20220705,8,8,402,6,6,15,3,DC03,20,TGO,Adulto ...,4
100394,20220,4,2,2,3,1,4,8.28,92,6,D,N,,2022-01-27,55,1970-10-01,2,M,204,34,86,55,2022-02-12,29,50,D1,1,Resolución final para la solicitud 100394 del 2022-01-27,1,2022,1,N,S,175,S,1,8.06,20230801,3,3,8,6,21,11,6,DC06,57,MLI,Adulto ...,7
100395,20140,5,4,1,10,17,5,6.42,62,3,D,N,,2014-10-07,2,1969-03-04,1,H,81,14,15,56,2023-05-02,28,83,P1,1,Resolución final para la solicitud 100395 del 2014-10-07,4,2014,1,N,N,103,S,1,11.28,20211015,8,8,166,5,6,12,7,DC07,100,VUT,No consta,9
100396,20240,4,8,1,2,31,1,6.79,16,10,A,S,2.0,2024-06-28,45,2006-09-14,2,M,77,46,47,19,2022-10-28,47,10,A1,1,Resolución final para la solicitud 100396 del 2024-06-28,4,2024,1,N,S,122,S,1,9.13,20200507,7,10,397,8,28,9,9,DC09,29,ZWE,Adulto ...,6
100397,20220,5,15,4,9,41,1,10.79,39,10,P,N,,2022-07-31,85,1973-06-06,1,H,161,28,68,52,2021-03-22,43,49,A2,2,Resolución final para la solicitud 100397 del 2022-07-31,3,2022,1,N,N,92,N,0,5.19,20210120,3,7,264,9,16,13,9,DC09,49,BIH,Adulto,5
100398,20200,5,6,4,5,20,2,11.42,10,9,A,S,5.0,2020-07-27,30,1961-11-09,2,M,238,47,67,64,2023-03-15,20,8,A2,2,Resolución final para la solicitud 100398 del 2020-07-27,3,2020,1,S,N,92,N,0,6.19,20211121,1,9,71,1,38,9,2,DC02,25,PHL,Descono...,10
100399,20230,1,8,3,8,65,3,8.62,5,7,A,S,2.0,2023-08-31,90,1999-04-28,1,H,77,55,92,26,2020-10-15,6,93,D1,1,Resolución final para la solicitud 100399 del 2023-08-31,2,2023,1,N,N,29,N,0,5.26,20211220,8,3,401,7,47,7,3,DC03,28,KAZ,Adulto ...,4
100400,20200,4,10,5,1,97,3,5.21,5,5,D,N,,2020-12-02,32,2002-10-03,2,M,161,81,71,23,2020-07-17,41,58,P2,2,Resolución final para la solicitud 100400 del 2020-12-02,5,2020,1,S,S,245,N,0,13.15,20231025,5,9,470,2,43,7,10,DC10,20,TGO,Adulto ...,4
100401,20100,4,4,5,8,8,4,10.68,69,5,A,S,3.0,2010-08-28,85,1990-10-19,1,H,61,61,62,35,2021-01-31,6,43,D1,1,Resolución final para la solicitud 100401 del 2010-08-28,3,2010,1,S,N,193,N,0,7.53,20200619,8,3,306,3,39,2,9,DC09,18,ZAF,Adulto ...,6
100402,20180,5,11,3,10,30,3,13.69,53,1,A,S,1.0,2018-01-21,30,2002-07-02,2,M,155,13,50,23,2022-05-14,8,33,D1,1,Resolución final para la solicitud 100402 del 2018-01-21,7,2018,1,S,S,282,S,1,11.1,20210803,5,1,231,4,4,9,8,DC08,39,HUN,Adulto ...,6
100403,20230,4,14,5,7,48,5,10.74,9,9,A,S,4.0,2023-10-26,73,1963-04-08,2,M,289,13,62,62,2022-10-21,19,36,D2,2,Resolución final para la solicitud 100403 del 2023-10-26,5,2023,1,N,N,1,S,1,6.98,20210614,6,2,366,7,29,6,2,DC02,74,SRB,Descono...,10
100404,20240,4,10,4,8,92,1,10.88,38,8,D,N,,2024-06-05,4,2007-01-24,1,H,317,90,99,18,2020-02-12,10,42,A2,2,Resolución final para la solicitud 100404 del 2024-06-05,7,2024,1,S,S,192,S,1,6.11,20230202,4,5,299,3,23,8,7,DC07,30,HND,Adulto,5
100405,20100,1,9,3,2,72,4,8.78,39,3,D,N,,2010-09-20,91,1965-08-29,2,M,14,27,89,60,2022-11-21,12,86,P1,1,Resolución final para la solicitud 100405 del 2010-09-20,2,2010,1,N,N,177,N,0,11.21,20201204,8,7,487,6,13,10,7,DC07,89,KEN,Descono...,10
100406,20180,4,2,2,7,100,2,11.37,21,4,P,N,,2018-02-17,37,2007-08-21,1,H,245,38,4,18,2021-10-24,49,66,P1,1,Resolución final para la solicitud 100406 del 2018-02-17,4,2018,1,S,S,48,S,1,13.51,20210527,6,1,340,3,30,5,4,DC04,24,BLZ,No consta,9
100407,20110,3,1,1,6,18,6,9.48,42,2,P,N,,2011-04-13,94,1971-11-10,2,M,372,34,50,54,2023-12-02,45,33,D1,1,Resolución final para la solicitud 100407 del 2011-04-13,1,2011,1,S,N,204,N,0,7.23,20220305,6,2,323,1,14,14,1,DC01,90,TTO,Joven,2
100408,20230,4,9,1,2,89,1,8.17,38,2,A,S,3.0,2023-12-21,4,1985-09-24,1,H,301,34,100,40,2023-02-24,5,85,A1,1,Resolución final para la solicitud 100408 del 2023-12-21,3,2023,1,S,S,31,N,0,11.61,20211226,5,1,212,2,22,8,5,DC05,56,LIE,Adulto ...,4
100409,20240,2,2,2,9,75,3,8.99,57,8,P,N,,2024-03-02,48,1996-10-26,1,H,122,42,29,29,2020-04-01,6,18,P1,1,Resolución final para la solicitud 100409 del 2024-03-02,6,2024,1,S,S,211,N,0,7.06,20230712,8,3,174,10,30,12,5,DC05,32,THA,Joven a...,3
100410,20160,4,6,2,9,84,2,9.56,37,5,P,N,,2016-05-24,52,1968-07-29,2,M,131,97,81,57,2020-12-22,35,34,P2,2,Resolución final para la solicitud 100410 del 2016-05-24,1,2016,1,S,S,112,S,1,8.89,20200426,5,4,8,2,16,3,3,DC03,74,SRB,Adulto ...,7
100411,20100,5,13,3,3,46,4,11.47,72,10,P,N,,2010-03-21,46,1966-05-15,1,H,441,15,46,59,2022-03-24,38,78,A2,2,Resolución final para la solicitud 100411 del 2010-03-21,2,2010,1,S,N,266,S,1,10.21,20210921,8,7,361,5,35,13,9,DC09,8,HTI,Adulto ...,7
100412,20210,4,12,4,5,9,4,9.98,11,3,D,N,,2021-05-05,31,1975-06-13,1,H,494,69,29,50,2021-04-12,18,40,D1,1,Resolución final para la solicitud 100412 del 2021-05-05,1,2021,1,N,S,332,N,0,7.8,20220331,7,10,249,9,4,11,9,DC09,52,EST,Joven,2
100413,20110,4,15,1,9,27,5,8.2,75,5,P,N,,2011-07-26,60,1973-02-11,2,M,353,43,25,52,2020-01-28,31,24,P1,1,Resolución final para la solicitud 100413 del 2011-07-26,7,2011,1,N,N,5,N,0,8.22,20221012,1,4,279,1,1,13,5,DC05,15,CAN,Senior,8
100414,20120,2,2,3,6,58,4,8.83,15,2,D,N,,2012-12-02,16,1977-08-31,1,H,152,70,39,48,2022-11-17,4,12,P2,2,Resolución final para la solicitud 100414 del 2012-12-02,2,2012,1,S,S,208,N,0,9.07,20220410,3,6,143,6,12,2,5,DC05,29,ZWE,Joven a...,3
100415,20170,1,11,3,8,5,1,9.24,84,2,P,N,,2017-09-28,49,1968-03-05,1,H,208,14,11,57,2020-10-10,16,17,D2,2,Resolución final para la solicitud 100415 del 2017-09-28,5,2017,1,N,S,465,N,0,9.04,20200730,5,3,163,4,19,14,7,DC07,86,BHR,Joven a...,3
